Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-04059,95,3,70998.9,2,2,2,222,Lost Customers
CUST-04060,83,3,33131.299999999996,3,2,1,321,Potential Loyalists
CUST-04061,157,4,106268.79999999999,2,2,3,223,Lost Customers
CUST-04062,316,4,44547.65,1,2,2,122,Lost Customers
CUST-04063,185,1,6167.25,2,1,1,211,Lost Customers
CUST-04064,106,3,59226.25,2,2,2,222,Lost Customers
CUST-04065,120,3,82785.35,2,2,2,222,Lost Customers
CUST-04066,399,2,66882.0,1,1,2,112,Lost Customers
CUST-04067,188,2,37621.65,2,1,1,211,Lost Customers
CUST-04068,145,4,27637.45,2,2,1,221,Lost Customers
CUST-04069,38,6,130203.45,4,3,3,433,Loyal Customers
CUST-04070,437,2,31714.75,1,1,1,111,Lost Customers
CUST-04071,93,5,69220.65,2,3,2,232,At Risk
CUST-04072,223,2,36717.299999999996,1,1,1,111,Lost Customers
CUST-04073,44,2,86479.5,4,1,2,412,Potential Loyalists
CUST-04074,28,7,80533.7,5,4,2,542,Champions
CUST-04075,59,5,65509.95,3,3,2,332,Loyal Customers
CUST-04076,305,4,39378.1,1,2,1,121,Lost Customers
CUST-04077,222,2,36113.35,1,1,1,111,Lost Customers
CUST-04078,179,6,193175.8,2,3,4,234,At Risk
CUST-04079,157,8,121182.75,2,4,3,243,At Risk
CUST-04080,7,4,56086.0,5,2,2,522,Potential Loyalists
CUST-04081,684,1,119455.8,1,1,3,113,Lost Customers
CUST-04082,53,5,258453.45,3,3,4,334,Loyal Customers
CUST-04083,154,1,1279.2,2,1,1,211,Lost Customers
CUST-04084,21,3,62291.549999999996,5,2,2,522,Potential Loyalists
CUST-04085,272,1,17819.55,1,1,1,111,Lost Customers
CUST-04086,85,3,115846.40000000001,3,2,3,323,Potential Loyalists
CUST-04087,77,5,90954.35,3,3,2,332,Loyal Customers
CUST-04088,76,4,192267.55000000002,3,2,4,324,Potential Loyalists
CUST-04089,83,7,131339.05,3,4,3,343,Loyal Customers
CUST-04090,47,4,163147.4,4,2,4,424,Potential Loyalists
CUST-04091,291,2,67796.6,1,1,2,112,Lost Customers
CUST-04092,85,6,113243.65,3,3,3,333,Loyal Customers
CUST-04093,407,2,23098.85,1,1,1,111,Lost Customers
CUST-04094,304,6,97670.05,1,3,3,133,At Risk
CUST-04095,16,3,90813.2,5,2,2,522,Potential Loyalists
CUST-04096,163,7,179126.19999999998,2,4,4,244,At Risk
CUST-04097,8,2,35935.950000000004,5,1,1,511,Potential Loyalists
CUST-04098,147,3,139072.2,2,2,3,223,Lost Customers
CUST-04099,444,2,16268.3,1,1,1,111,Lost Customers
CUST-04100,32,5,69305.2,4,3,2,432,Loyal Customers
CUST-04101,102,2,25905.4,2,1,1,211,Lost Customers
CUST-04102,29,6,102904.55,5,3,3,533,Loyal Customers
CUST-04103,4,2,86873.95,5,1,2,512,Potential Loyalists
CUST-04104,151,2,2731.6,2,1,1,211,Lost Customers
CUST-04105,57,5,195018.55,3,3,4,334,Loyal Customers
CUST-04106,66,2,52095.0,3,1,2,312,Potential Loyalists
CUST-04107,143,5,58207.299999999996,2,3,2,232,At Risk
CUST-04108,238,2,27534.4,1,1,1,111,Lost Customers
CUST-04109,328,2,75237.8,1,1,2,112,Lost Customers
CUST-04110,250,1,23251.899999999998,1,1,1,111,Lost Customers
CUST-04111,115,3,31566.75,2,2,1,221,Lost Customers
CUST-04112,665,1,19429.05,1,1,1,111,Lost Customers
CUST-04113,77,7,143716.6,3,4,3,343,Loyal Customers
CUST-04114,455,5,104419.15,1,3,3,133,At Risk
CUST-04115,15,5,172700.25,5,3,4,534,Loyal Customers
CUST-04116,64,6,158463.0,3,3,3,333,Loyal Customers
CUST-04117,52,3,81863.55,4,2,2,422,Potential Loyalists
CUST-04119,28,4,44810.15,5,2,2,522,Potential Loyalists
CUST-04120,256,4,10959.65,1,2,1,121,Lost Customers
CUST-04121,363,3,95820.7,1,2,3,123,Lost Customers
CUST-04122,273,5,122388.0,1,3,3,133,At Risk
CUST-04123,12,4,71016.7,5,2,2,522,Potential Loyalists
CUST-04124,44,8,413097.75,4,4,5,445,Champions
CUST-04125,155,3,21429.55,2,2,1,221,Lost Customers
CUST-04126,177,3,54859.649999999994,2,2,2,222,Lost Customers
CUST-04128,230,5,89085.85,1,3,2,132,At Risk
CUST-04129,164,5,108068.05,2,3,3,233,At Risk
CUST-04130,545,2,5016.900000000001,1,1,1,111,Lost Customers
CUST-04131,185,4,52391.15,2,2,2,222,Lost Customers
CUST-04132,24,2,90937.1,5,1,2,512,Potential Loyalists
CUST-04133,7,5,109174.7,5,3,3,533,Loyal Customers
CUST-04134,468,2,20138.1,1,1,1,111,Lost Customers
CUST-04135,26,3,124815.05,5,2,3,523,Potential Loyalists
CUST-04136,33,5,192042.0,4,3,4,434,Loyal Customers
CUST-04137,100,2,148419.7,2,1,3,213,Lost Customers
CUST-04138,174,4,33767.15,2,2,1,221,Lost Customers
CUST-04139,58,3,7770.2,3,2,1,321,Potential Loyalists
CUST-04140,175,5,85740.0,2,3,2,232,At Risk
CUST-04141,84,6,171926.5,3,3,4,334,Loyal Customers
CUST-04142,62,2,57686.15,3,1,2,312,Potential Loyalists
CUST-04143,62,5,28516.5,3,3,1,331,Loyal Customers
CUST-04144,113,1,11839.650000000001,2,1,1,211,Lost Customers
CUST-04145,708,1,22136.4,1,1,1,111,Lost Customers
CUST-04146,405,3,38076.1,1,2,1,121,Lost Customers
CUST-04147,122,1,7222.65,2,1,1,211,Lost Customers
CUST-04148,407,1,4290.7,1,1,1,111,Lost Customers
CUST-04149,222,3,103995.95,1,2,3,123,Lost Customers
CUST-04150,14,5,72787.4,5,3,2,532,Loyal Customers
CUST-04151,140,8,161225.25,2,4,3,243,At Risk
CUST-04152,25,6,226240.80000000002,5,3,4,534,Loyal Customers
CUST-04153,206,2,26552.2,1,1,1,111,Lost Customers
CUST-04154,1,5,80525.8,5,3,2,532,Loyal Customers
CUST-04155,258,2,41284.850000000006,1,1,1,111,Lost Customers
CUST-04156,216,2,14440.45,1,1,1,111,Lost Customers
CUST-04157,32,4,57769.55,4,2,2,422,Potential Loyalists
CUST-04158,92,4,114512.7,2,2,3,223,Lost Customers
CUST-04159,74,6,228755.15,3,3,4,334,Loyal Customers
CUST-04160,21,6,254621.7,5,3,4,534,Loyal Customers
CUST-04161,183,5,139977.2,2,3,3,233,At Risk
CUST-04162,66,3,31537.4,3,2,1,321,Potential Loyalists
CUST-04163,41,5,206484.35,4,3,4,434,Loyal Customers
CUST-04164,98,1,5905.349999999999,2,1,1,211,Lost Customers
CUST-04165,46,5,72429.4,4,3,2,432,Loyal Customers
CUST-04166,71,5,164762.85,3,3,4,334,Loyal Customers
CUST-04167,86,3,15887.5,3,2,1,321,Potential Loyalists
CUST-04168,248,1,2209.15,1,1,1,111,Lost Customers
CUST-04169,51,1,12144.3,4,1,1,411,Potential Loyalists
CUST-04170,59,2,8511.85,3,1,1,311,Potential Loyalists
CUST-04171,112,4,90602.0,2,2,2,222,Lost Customers
CUST-04172,217,5,67552.35,1,3,2,132,At Risk
CUST-04173,343,3,22440.899999999998,1,2,1,121,Lost Customers
CUST-04174,325,1,108628.2,1,1,3,113,Lost Customers
CUST-04175,563,1,4679.35,1,1,1,111,Lost Customers
CUST-04176,184,4,140932.55,2,2,3,223,Lost Customers
CUST-04177,150,3,37990.55,2,2,1,221,Lost Customers
CUST-04178,506,1,1685.25,1,1,1,111,Lost Customers
CUST-04179,113,5,65933.2,2,3,2,232,At Risk
CUST-04180,25,6,93277.6,5,3,3,533,Loyal Customers
CUST-04181,78,6,120352.95,3,3,3,333,Loyal Customers
CUST-04182,689,1,6273.25,1,1,1,111,Lost Customers
CUST-04183,238,5,122419.09999999999,1,3,3,133,At Risk
CUST-04184,158,5,57739.7,2,3,2,232,At Risk
CUST-04185,456,1,95169.5,1,1,3,113,Lost Customers
CUST-04186,33,2,54219.95,4,1,2,412,Potential Loyalists
CUST-04187,35,3,35194.6,4,2,1,421,Potential Loyalists
CUST-04188,44,5,142575.2,4,3,3,433,Loyal Customers
CUST-04189,431,2,16889.850000000002,1,1,1,111,Lost Customers
CUST-04190,578,2,16422.3,1,1,1,111,Lost Customers
CUST-04191,64,4,30331.65,3,2,1,321,Potential Loyalists
CUST-04192,141,2,125776.65,2,1,3,213,Lost Customers
CUST-04193,576,2,53035.55,1,1,2,112,Lost Customers
CUST-04194,344,2,28727.800000000003,1,1,1,111,Lost Customers
CUST-04195,150,3,189369.35,2,2,4,224,Lost Customers
CUST-04196,31,5,90295.2,4,3,2,432,Loyal Customers
CUST-04197,23,7,60334.95,5,4,2,542,Champions
CUST-04198,125,3,8062.75,2,2,1,221,Lost Customers
CUST-04199,58,5,41769.85,3,3,1,331,Loyal Customers
CUST-04200,88,5,143367.30000000002,2,3,3,233,At Risk
CUST-04201,39,7,150760.80000000002,4,4,3,443,Champions
CUST-04202,85,2,38376.7,3,1,1,311,Potential Loyalists
CUST-04203,110,1,40449.0,2,1,1,211,Lost Customers
CUST-04204,20,4,116987.04999999999,5,2,3,523,Potential Loyalists
CUST-04205,56,7,317427.05,3,4,5,345,Loyal Customers
CUST-04206,140,2,71965.7,2,1,2,212,Lost Customers
CUST-04207,93,3,66654.25,2,2,2,222,Lost Customers
CUST-04208,55,3,62321.600000000006,3,2,2,322,Potential Loyalists
CUST-04209,50,6,49522.2,4,3,2,432,Loyal Customers
CUST-04210,75,2,58207.85,3,1,2,312,Potential Loyalists
CUST-04211,191,2,55994.2,2,1,2,212,Lost Customers
CUST-04212,415,3,78955.05,1,2,2,122,Lost Customers
CUST-04213,48,8,72152.4,4,4,2,442,Champions
CUST-04214,107,4,186634.15,2,2,4,224,Lost Customers
CUST-04215,84,3,11540.6,3,2,1,321,Potential Loyalists
CUST-04216,72,3,40912.15,3,2,1,321,Potential Loyalists
CUST-04217,84,4,14200.300000000001,3,2,1,321,Potential Loyalists
CUST-04218,217,2,45924.7,1,1,2,112,Lost Customers
CUST-04219,48,3,42245.7,4,2,1,421,Potential Loyalists
CUST-04220,481,1,20369.5,1,1,1,111,Lost Customers
CUST-04221,58,5,40584.4,3,3,1,331,Loyal Customers
CUST-04222,400,3,47931.6,1,2,2,122,Lost Customers
CUST-04223,212,4,171672.05,1,2,4,124,Lost Customers
CUST-04224,21,7,82816.45,5,4,2,542,Champions
CUST-04225,300,3,89432.8,1,2,2,122,Lost Customers
CUST-04226,36,2,12265.550000000001,4,1,1,411,Potential Loyalists
CUST-04227,88,4,90688.5,2,2,2,222,Lost Customers
CUST-04228,154,2,8903.85,2,1,1,211,Lost Customers
CUST-04229,72,6,159160.55000000002,3,3,3,333,Loyal Customers
CUST-04231,368,2,110513.35,1,1,3,113,Lost Customers
CUST-04232,227,3,96140.5,1,2,3,123,Lost Customers
CUST-04233,108,2,145197.55,2,1,3,213,Lost Customers
CUST-04234,53,3,101496.65,3,2,3,323,Potential Loyalists
CUST-04235,713,1,11923.95,1,1,1,111,Lost Customers
CUST-04236,21,3,99849.6,5,2,3,523,Potential Loyalists
CUST-04237,380,3,123406.84999999999,1,2,3,123,Lost Customers
CUST-04238,126,2,141570.8,2,1,3,213,Lost Customers
CUST-04239,65,2,126669.3,3,1,3,313,Potential Loyalists
CUST-04240,118,7,284290.1,2,4,5,245,At Risk
CUST-04241,109,3,43488.4,2,2,2,222,Lost Customers
CUST-04242,37,4,73766.8,4,2,2,422,Potential Loyalists
CUST-04243,374,2,61477.149999999994,1,1,2,112,Lost Customers
CUST-04244,8,4,34199.25,5,2,1,521,Potential Loyalists
CUST-04245,154,2,22176.5,2,1,1,211,Lost Customers
CUST-04246,48,6,195897.85,4,3,4,434,Loyal Customers
CUST-04247,74,2,13279.5,3,1,1,311,Potential Loyalists
CUST-04248,318,2,130196.0,1,1,3,113,Lost Customers
CUST-04249,86,5,90553.3,3,3,2,332,Loyal Customers
CUST-04250,186,1,51567.399999999994,2,1,2,212,Lost Customers
CUST-04251,40,3,4751.0,4,2,1,421,Potential Loyalists
CUST-04252,275,5,42506.649999999994,1,3,1,131,At Risk
CUST-04253,28,1,6499.0,5,1,1,511,Potential Loyalists
CUST-04254,154,4,102073.65000000001,2,2,3,223,Lost Customers
CUST-04255,88,5,76688.4,2,3,2,232,At Risk
CUST-04256,140,3,43192.95,2,2,2,222,Lost Customers
CUST-04257,78,4,13634.55,3,2,1,321,Potential Loyalists
CUST-04258,8,5,140044.9,5,3,3,533,Loyal Customers
CUST-04259,294,5,99131.5,1,3,3,133,At Risk
CUST-04260,154,1,3355.8,2,1,1,211,Lost Customers
CUST-04261,428,3,127888.54999999999,1,2,3,123,Lost Customers
CUST-04262,193,3,6196.75,2,2,1,221,Lost Customers
CUST-04263,69,3,16977.65,3,2,1,321,Potential Loyalists
CUST-04264,100,4,118860.4,2,2,3,223,Lost Customers
CUST-04265,77,4,63939.399999999994,3,2,2,322,Potential Loyalists
CUST-04266,3,5,96267.45,5,3,3,533,Loyal Customers
CUST-04267,52,5,165217.3,4,3,4,434,Loyal Customers
CUST-04268,280,2,109200.09999999999,1,1,3,113,Lost Customers
CUST-04269,52,5,236628.85,4,3,4,434,Loyal Customers
CUST-04270,72,2,23837.600000000002,3,1,1,311,Potential Loyalists
CUST-04271,607,2,20173.45,1,1,1,111,Lost Customers
CUST-04272,48,6,152480.75,4,3,3,433,Loyal Customers
CUST-04273,109,2,9806.4,2,1,1,211,Lost Customers
CUST-04275,71,8,81703.8,3,4,2,342,Loyal Customers
CUST-04276,399,2,3626.3999999999996,1,1,1,111,Lost Customers
CUST-04277,141,7,116151.45,2,4,3,243,At Risk
CUST-04278,287,1,31722.5,1,1,1,111,Lost Customers
CUST-04279,669,1,48545.75,1,1,2,112,Lost Customers
CUST-04280,32,2,14223.599999999999,4,1,1,411,Potential Loyalists
CUST-04281,496,2,42590.0,1,1,1,111,Lost Customers
CUST-04282,6,6,216682.30000000002,5,3,4,534,Loyal Customers
CUST-04283,61,5,109874.65,3,3,3,333,Loyal Customers
CUST-04284,205,4,38893.85,1,2,1,121,Lost Customers
CUST-04285,33,3,60946.2,4,2,2,422,Potential Loyalists
CUST-04286,26,2,41336.55,5,1,1,511,Potential Loyalists
CUST-04287,112,3,63892.95,2,2,2,222,Lost Customers
CUST-04288,350,4,119166.0,1,2,3,123,Lost Customers
CUST-04289,68,6,81370.15,3,3,2,332,Loyal Customers
CUST-04290,78,4,67045.4,3,2,2,322,Potential Loyalists
CUST-04291,257,1,5500.85,1,1,1,111,Lost Customers
CUST-04292,76,4,24750.05,3,2,1,321,Potential Loyalists
CUST-04293,132,9,159864.15,2,4,3,243,At Risk
CUST-04294,439,2,2460.35,1,1,1,111,Lost Customers
CUST-04295,87,4,147867.15,3,2,3,323,Potential Loyalists
CUST-04296,41,5,93755.15,4,3,3,433,Loyal Customers
CUST-04297,17,5,128923.95000000001,5,3,3,533,Loyal Customers
CUST-04298,282,3,7871.1,1,2,1,121,Lost Customers
CUST-04299,153,3,148079.05,2,2,3,223,Lost Customers
CUST-04300,44,6,156078.35,4,3,3,433,Loyal Customers
CUST-04301,7,5,118581.09999999999,5,3,3,533,Loyal Customers
CUST-04302,53,4,96589.05,3,2,3,323,Potential Loyalists
CUST-04303,472,4,23429.3,1,2,1,121,Lost Customers
CUST-04304,216,2,11603.6,1,1,1,111,Lost Customers
CUST-04305,291,2,34377.35,1,1,1,111,Lost Customers
CUST-04306,446,2,107554.4,1,1,3,113,Lost Customers
CUST-04307,77,3,37373.35,3,2,1,321,Potential Loyalists
CUST-04308,211,1,69717.6,1,1,2,112,Lost Customers
CUST-04309,30,4,50357.9,5,2,2,522,Potential Loyalists
CUST-04310,80,5,87624.5,3,3,2,332,Loyal Customers
CUST-04311,287,5,162672.75,1,3,4,134,At Risk
CUST-04312,420,4,102621.85,1,2,3,123,Lost Customers
CUST-04313,104,1,10317.6,2,1,1,211,Lost Customers
CUST-04314,381,6,138228.15,1,3,3,133,At Risk
CUST-04315,30,5,70518.5,5,3,2,532,Loyal Customers
CUST-04316,33,2,38310.5,4,1,1,411,Potential Loyalists
CUST-04317,97,3,21686.15,2,2,1,221,Lost Customers
CUST-04318,385,1,41882.55,1,1,1,111,Lost Customers
CUST-04319,138,4,186753.5,2,2,4,224,Lost Customers
CUST-04320,41,6,46284.2,4,3,2,432,Loyal Customers
CUST-04321,474,3,57509.25,1,2,2,122,Lost Customers
CUST-04322,62,3,37200.95,3,2,1,321,Potential Loyalists
CUST-04323,83,1,47314.45,3,1,2,312,Potential Loyalists
CUST-04324,395,2,10359.75,1,1,1,111,Lost Customers
CUST-04325,36,3,74320.45,4,2,2,422,Potential Loyalists
CUST-04326,97,4,264864.25,2,2,4,224,Lost Customers
CUST-04327,31,6,185765.8,4,3,4,434,Loyal Customers
CUST-04328,69,2,127855.4,3,1,3,313,Potential Loyalists
CUST-04329,25,5,117706.55,5,3,3,533,Loyal Customers
CUST-04330,152,2,34146.2,2,1,1,211,Lost Customers
CUST-04331,433,2,40916.95,1,1,1,111,Lost Customers
CUST-04332,127,4,219708.5,2,2,4,224,Lost Customers
CUST-04333,5,5,335424.35,5,3,5,535,Loyal Customers
CUST-04334,167,3,7294.299999999999,2,2,1,221,Lost Customers
CUST-04335,23,5,139601.65,5,3,3,533,Loyal Customers
CUST-04336,6,4,110459.2,5,2,3,523,Potential Loyalists
CUST-04337,203,4,56845.850000000006,1,2,2,122,Lost Customers
CUST-04338,305,4,76786.65000000001,1,2,2,122,Lost Customers
CUST-04339,431,1,3728.15,1,1,1,111,Lost Customers
CUST-04340,111,2,36249.1,2,1,1,211,Lost Customers
CUST-04341,79,3,101599.75,3,2,3,323,Potential Loyalists
CUST-04343,138,4,41058.75,2,2,1,221,Lost Customers
CUST-04344,170,1,5214.15,2,1,1,211,Lost Customers
CUST-04345,45,3,56221.8,4,2,2,422,Potential Loyalists
CUST-04346,434,3,22164.4,1,2,1,121,Lost Customers
CUST-04347,35,5,125061.4,4,3,3,433,Loyal Customers
CUST-04348,30,8,177349.25,5,4,4,544,Champions
CUST-04349,729,1,24394.15,1,1,1,111,Lost Customers
CUST-04350,88,4,132225.3,2,2,3,223,Lost Customers
CUST-04351,278,2,68088.05,1,1,2,112,Lost Customers
CUST-04352,181,4,159439.15,2,2,3,223,Lost Customers
CUST-04353,141,2,11885.500000000002,2,1,1,211,Lost Customers
CUST-04354,92,5,154557.25,2,3,3,233,At Risk
CUST-04355,30,2,99335.55,5,1,3,513,Potential Loyalists
CUST-04356,426,2,8399.2,1,1,1,111,Lost Customers
CUST-04357,44,5,198547.2,4,3,4,434,Loyal Customers
CUST-04358,52,4,44857.05,4,2,2,422,Potential Loyalists
CUST-04359,518,2,18491.1,1,1,1,111,Lost Customers
CUST-04360,37,4,139172.95,4,2,3,423,Potential Loyalists
CUST-04361,354,3,13405.349999999999,1,2,1,121,Lost Customers
CUST-04362,23,2,79296.0,5,1,2,512,Potential Loyalists
CUST-04363,151,3,36792.7,2,2,1,221,Lost Customers
CUST-04364,71,5,32539.45,3,3,1,331,Loyal Customers
CUST-04365,60,6,28146.65,3,3,1,331,Loyal Customers
CUST-04366,25,1,7862.549999999999,5,1,1,511,Potential Loyalists
CUST-04367,187,3,65667.5,2,2,2,222,Lost Customers
CUST-04368,57,3,197168.0,3,2,4,324,Potential Loyalists
CUST-04369,342,2,12246.3,1,1,1,111,Lost Customers
CUST-04370,381,2,163397.1,1,1,4,114,Lost Customers
CUST-04371,152,1,2937.5499999999997,2,1,1,211,Lost Customers
CUST-04372,302,2,29129.6,1,1,1,111,Lost Customers
CUST-04373,232,4,84374.6,1,2,2,122,Lost Customers
CUST-04374,80,4,71952.65,3,2,2,322,Potential Loyalists
CUST-04375,150,4,186420.6,2,2,4,224,Lost Customers
CUST-04376,177,4,39498.299999999996,2,2,1,221,Lost Customers
CUST-04377,20,5,64261.35,5,3,2,532,Loyal Customers
CUST-04378,54,6,270397.35000000003,3,3,4,334,Loyal Customers
CUST-04379,166,2,60032.100000000006,2,1,2,212,Lost Customers
CUST-04380,358,2,1497.85,1,1,1,111,Lost Customers
CUST-04381,230,2,36089.25,1,1,1,111,Lost Customers
CUST-04382,128,2,205546.8,2,1,4,214,Lost Customers
CUST-04383,46,4,59463.45,4,2,2,422,Potential Loyalists
CUST-04384,301,5,110234.35,1,3,3,133,At Risk
CUST-04385,244,2,23502.7,1,1,1,111,Lost Customers
CUST-04386,106,4,58463.8,2,2,2,222,Lost Customers
CUST-04387,12,6,148332.8,5,3,3,533,Loyal Customers
CUST-04388,183,2,228077.80000000002,2,1,4,214,Lost Customers
CUST-04389,202,2,75863.4,1,1,2,112,Lost Customers
CUST-04390,30,1,13544.1,5,1,1,511,Potential Loyalists
CUST-04391,524,2,25377.2,1,1,1,111,Lost Customers
CUST-04392,204,5,162474.55000000002,1,3,4,134,At Risk
CUST-04393,108,4,131758.05,2,2,3,223,Lost Customers
CUST-04394,163,2,53924.35,2,1,2,212,Lost Customers
CUST-04395,35,6,43155.4,4,3,2,432,Loyal Customers
CUST-04396,8,4,63432.65,5,2,2,522,Potential Loyalists
CUST-04397,246,4,50116.1,1,2,2,122,Lost Customers
CUST-04399,171,2,23155.35,2,1,1,211,Lost Customers
CUST-04400,294,3,23076.05,1,2,1,121,Lost Customers
CUST-04401,157,3,40397.9,2,2,1,221,Lost Customers
CUST-04402,163,2,94666.40000000001,2,1,3,213,Lost Customers
CUST-04403,184,2,15063.1,2,1,1,211,Lost Customers
CUST-04404,322,5,80810.45,1,3,2,132,At Risk
CUST-04405,213,2,65350.2,1,1,2,112,Lost Customers
CUST-04406,503,2,9484.45,1,1,1,111,Lost Customers
CUST-04407,220,1,3912.7000000000003,1,1,1,111,Lost Customers
CUST-04408,2,4,57126.4,5,2,2,522,Potential Loyalists
CUST-04409,24,4,89134.75,5,2,2,522,Potential Loyalists
CUST-04410,5,7,161090.2,5,4,3,543,Champions
CUST-04411,110,4,56476.5,2,2,2,222,Lost Customers
CUST-04412,248,2,66595.0,1,1,2,112,Lost Customers
CUST-04413,54,3,131480.8,3,2,3,323,Potential Loyalists
CUST-04414,32,1,71605.09999999999,4,1,2,412,Potential Loyalists
CUST-04415,198,4,97338.5,1,2,3,123,Lost Customers
CUST-04416,81,5,45675.2,3,3,2,332,Loyal Customers
CUST-04417,517,1,2519.3,1,1,1,111,Lost Customers
CUST-04418,50,1,109337.04999999999,4,1,3,413,Potential Loyalists
CUST-04419,604,1,104464.15,1,1,3,113,Lost Customers
CUST-04420,21,3,11174.050000000001,5,2,1,521,Potential Loyalists
CUST-04421,475,2,13823.300000000001,1,1,1,111,Lost Customers
CUST-04422,372,1,15614.1,1,1,1,111,Lost Customers
CUST-04423,61,5,36357.9,3,3,1,331,Loyal Customers
CUST-04424,88,5,175236.35,2,3,4,234,At Risk
CUST-04427,423,1,796.0,1,1,1,111,Lost Customers
CUST-04428,14,3,129426.25,5,2,3,523,Potential Loyalists
CUST-04429,6,3,215778.1,5,2,4,524,Potential Loyalists
CUST-04430,380,6,108230.1,1,3,3,133,At Risk
CUST-04431,127,2,82688.9,2,1,2,212,Lost Customers
CUST-04432,32,3,102463.5,4,2,3,423,Potential Loyalists
CUST-04434,162,2,71833.8,2,1,2,212,Lost Customers
CUST-04435,49,5,87072.85,4,3,2,432,Loyal Customers
CUST-04436,76,4,22662.399999999998,3,2,1,321,Potential Loyalists
CUST-04437,240,3,110475.1,1,2,3,123,Lost Customers
CUST-04438,244,4,67363.6,1,2,2,122,Lost Customers
CUST-04439,167,3,23221.8,2,2,1,221,Lost Customers
CUST-04441,46,2,27020.149999999998,4,1,1,411,Potential Loyalists
CUST-04442,94,1,34348.45,2,1,1,211,Lost Customers
CUST-04443,90,1,1278.4,2,1,1,211,Lost Customers
CUST-04444,156,4,34856.75,2,2,1,221,Lost Customers
CUST-04445,89,6,62383.549999999996,2,3,2,232,At Risk
CUST-04446,43,5,168024.55,4,3,4,434,Loyal Customers
CUST-04447,13,4,167797.9,5,2,4,524,Potential Loyalists
CUST-04448,208,1,98500.5,1,1,3,113,Lost Customers
CUST-04449,281,4,127179.45,1,2,3,123,Lost Customers
CUST-04450,86,1,6198.35,3,1,1,311,Potential Loyalists
CUST-04451,92,3,24735.75,2,2,1,221,Lost Customers
CUST-04452,352,3,44074.65,1,2,2,122,Lost Customers
CUST-04453,269,2,75297.75,1,1,2,112,Lost Customers
CUST-04454,6,10,481247.95,5,4,5,545,Champions
CUST-04455,158,2,25672.2,2,1,1,211,Lost Customers
CUST-04456,272,5,113023.7,1,3,3,133,At Risk
CUST-04457,62,4,103075.05,3,2,3,323,Potential Loyalists
CUST-04458,204,1,10388.55,1,1,1,111,Lost Customers
CUST-04459,63,3,86120.1,3,2,2,322,Potential Loyalists
CUST-04460,35,4,265012.5,4,2,4,424,Potential Loyalists
CUST-04461,57,6,233103.40000000002,3,3,4,334,Loyal Customers
CUST-04462,76,5,100176.65000000001,3,3,3,333,Loyal Customers
CUST-04463,261,7,354404.15,1,4,5,145,At Risk
CUST-04464,15,3,98382.9,5,2,3,523,Potential Loyalists
CUST-04465,55,3,101332.6,3,2,3,323,Potential Loyalists
CUST-04466,141,2,37361.7,2,1,1,211,Lost Customers
CUST-04467,457,3,57374.55,1,2,2,122,Lost Customers
CUST-04468,150,3,80722.25,2,2,2,222,Lost Customers
CUST-04469,286,3,17210.600000000002,1,2,1,121,Lost Customers
CUST-04470,76,5,98110.95,3,3,3,333,Loyal Customers
CUST-04471,73,6,133078.3,3,3,3,333,Loyal Customers
CUST-04472,36,3,118466.3,4,2,3,423,Potential Loyalists
CUST-04473,255,2,34112.1,1,1,1,111,Lost Customers
CUST-04474,22,5,91983.7,5,3,2,532,Loyal Customers
CUST-04475,377,2,68041.4,1,1,2,112,Lost Customers
CUST-04476,64,2,23337.800000000003,3,1,1,311,Potential Loyalists
CUST-04477,102,4,47581.7,2,2,2,222,Lost Customers
CUST-04478,396,2,22554.15,1,1,1,111,Lost Customers
CUST-04479,137,3,58893.100000000006,2,2,2,222,Lost Customers
CUST-04480,80,6,213471.05,3,3,4,334,Loyal Customers
CUST-04481,414,1,11449.0,1,1,1,111,Lost Customers
CUST-04482,454,2,87057.15,1,1,2,112,Lost Customers
CUST-04483,648,3,78795.05,1,2,2,122,Lost Customers
CUST-04484,210,4,41348.3,1,2,1,121,Lost Customers
CUST-04485,5,7,210256.55,5,4,4,544,Champions
CUST-04486,106,5,186961.90000000002,2,3,4,234,At Risk
CUST-04487,28,5,158147.25,5,3,3,533,Loyal Customers
CUST-04488,13,2,81437.6,5,1,2,512,Potential Loyalists
CUST-04489,173,2,15063.1,2,1,1,211,Lost Customers
CUST-04490,5,6,91639.4,5,3,2,532,Loyal Customers
CUST-04491,51,6,124523.7,4,3,3,433,Loyal Customers
CUST-04492,360,4,154076.95,1,2,3,123,Lost Customers
CUST-04493,622,1,34677.6,1,1,1,111,Lost Customers
CUST-04494,34,4,46548.1,4,2,2,422,Potential Loyalists
CUST-04495,30,6,178955.05,5,3,4,534,Loyal Customers
CUST-04496,76,5,107963.2,3,3,3,333,Loyal Customers
CUST-04497,63,3,64873.350000000006,3,2,2,322,Potential Loyalists
CUST-04498,44,6,92820.45,4,3,3,433,Loyal Customers
CUST-04499,59,2,10619.9,3,1,1,311,Potential Loyalists
CUST-04500,178,2,37623.75,2,1,1,211,Lost Customers
CUST-04501,360,2,17435.05,1,1,1,111,Lost Customers
CUST-04502,150,5,72549.55,2,3,2,232,At Risk
CUST-04503,98,3,62003.100000000006,2,2,2,222,Lost Customers
CUST-04504,71,3,90233.45,3,2,2,322,Potential Loyalists
CUST-04505,17,3,7745.5,5,2,1,521,Potential Loyalists
